data,hora,preco_abertura,preco_minimo,preco_maximo,preco_fechamento,volume,retorno,volatilidade,SMA_10,EMA_10,rsi,SMA_20,std_dev,upper_band,lower_band,MACD,Signal_Line,OBV,fechamento_normalizado,volume_normalizado,rsi_padronizado,macd_padronizado
2025-03-06,17:30:00,11.54,11.52,11.55,11.53,245100,-0.0008665511265164,0.005665967678932,11.535999999999998,11.519464345713306,56.38728847214932,11.461,0.1018719526506449,11.66474390530129,11.257256094698713,0.0237298114698329,0.0127454197892739,-7454400.0,0.1384615384615379,0.0511712388826255,0.4690061381758029,0.7846454990043711
2025-03-06,17:25:00,11.54,11.52,11.55,11.53,241300,0.0,0.005665967678932,11.535999999999998,11.521379919219976,56.38728813541625,11.47,0.0994722918310344,11.668944583662068,11.27105541633793,0.0233491946891302,0.0148661747692451,-7454400.0,0.1384615384615379,0.0503778863418096,0.4690061125099876,0.7734889470791098
2025-03-06,17:20:00,11.53,11.53,11.57,11.54,343500,0.0008673026886383,0.0056659584290464,11.538,11.524765388452709,58.84668122184079,11.479,0.0971108969982399,11.67322179399648,11.28477820600352,0.0235826237676217,0.0166094645689205,-7110900.0,0.143589743589743,0.0717148941500689,0.6564612067301823,0.7803311667790619
2025-03-06,17:05:00,11.51,11.49,11.52,11.5,258800,-0.0034662045060658,0.0057354340195805,11.529,11.520262590552214,46.70209566878653,11.4865,0.0922967183086142,11.671093436617229,11.30190656338277,0.020305878757691,0.0173487474066746,-7369700.0,0.1230769230769226,0.0540314835692513,-0.269199860497856,0.684283967331805
2025-03-06,17:00:00,11.51,11.5,11.54,11.51,366800,0.0008695652173913,0.0057170364232019,11.526999999999996,11.518396664997264,49.70656545076602,11.493,0.0889174661665925,11.670834932333186,11.315165067666817,0.0183049431657789,0.0175399865584954,-7002900.0,0.1282051282051277,0.0765793978871769,-0.0401989865946624,0.625633001420494
2025-03-06,16:55:00,11.52,11.51,11.56,11.51,378500,0.0,0.0055519787513186,11.526,11.516869998634125,49.70656507895929,11.5025,0.079065262849669,11.660630525699338,11.34436947430066,0.0165286552443006,0.0173377202956565,-7002900.0,0.1282051282051277,0.0790220886049521,-0.0401990149337949,0.5735668565868501
2025-03-06,17:15:00,11.54,11.52,11.54,11.53,146400,0.0017376194613378,0.0055399026914194,11.526,11.519257271609735,56.26545909976699,11.5135,0.0649108700653849,11.64332174013077,11.383678259869228,0.0165440575252553,0.0171789877415762,-6856500.0,0.1384615384615379,0.0305649505198546,0.4597202958251942,0.5740183247194971
2025-03-06,16:45:00,11.5,11.49,11.54,11.53,338000,0.0,0.0055407384724758,11.525,11.52121049495342,56.265458612514095,11.5235,0.0484795127647606,11.620459025529522,11.42654097447048,0.0163675885713008,0.0170167079075211,-6856500.0,0.1384615384615379,0.0705666207357301,0.459720258686748,0.5688457071476841
2025-03-06,16:10:00,11.57,11.56,11.59,11.56,623800,0.0026019080659152,0.0055539441772202,11.528,11.528263132234615,65.28970095245072,11.5345,0.0228208122926906,11.58014162458538,11.48885837541462,0.0184359665866225,0.0173005596433414,-6232700.0,0.1538461538461542,0.1302350828844628,1.1475485718735554,0.6294735299315277
2025-03-06,15:45:00,11.57,11.54,11.58,11.56,374800,0.0,0.0025002986586997,11.53,11.53403347182832,65.28970035502098,11.533,0.0197617386837156,11.572523477367431,11.493476522632568,0.0198463941873825,0.0178097265521496,-6232700.0,0.1538461538461542,0.0782496137625788,1.147548526337424,0.6708156608161587
2025-03-06,15:50:00,11.55,11.54,11.56,11.54,283300,-0.0017301038062285,0.0022390125706653,11.531,11.535118295132262,55.20543864740759,11.5335,0.019808291725099,11.5731165834502,11.4938834165498,0.0191298187271531,0.0180737449871503,-6516000.0,0.143589743589743,0.0591465196876696,0.3789254709274615,0.6498115650018434
2025-03-06,16:40:00,11.53,11.49,11.53,11.5,521900,-0.0034662045060658,0.0023728864967359,11.528,11.528733150562758,40.68046738930816,11.532,0.0211759545864065,11.574351909172814,11.489648090827188,0.0151595123839296,0.0174908984665062,-7037900.0,0.1230769230769226,0.1089607081715311,-0.7281687429913944,0.5334348545594397
2025-03-06,16:00:00,11.55,11.54,11.57,11.55,557300,0.0043478260869564,0.0025660068794422,11.529,11.532599850460436,57.03979976165764,11.5335,0.0213430624748059,11.576186124949611,11.490813875050389,0.0158647195237513,0.0171656626779552,-6480600.0,0.148717948717949,0.1163514134201845,0.5187405893010386,0.5541057247689947
2025-03-06,16:05:00,11.55,11.54,11.59,11.57,302600,0.0017316017316015,0.0021932041293635,11.536,11.539399877649448,61.871907950642125,11.5325,0.0188832981065916,11.570266596213184,11.494733403786816,0.0178318793110907,0.0172989060045823,-6178000.0,0.1589743589743584,0.0631759154870767,0.8870441764128958,0.6117666620303924
2025-03-06,15:55:00,11.54,11.53,11.55,11.54,261600,-0.0025929127052723,0.001938752834346,11.539,11.539508990804093,51.80434448171913,11.533,0.0189459063767095,11.570891812753418,11.49510818724658,0.0167767266736955,0.0171944701384049,-6439600.0,0.143589743589743,0.0546160591256419,0.1196938617958944,0.5808382695237875
2025-03-06,16:15:00,11.57,11.56,11.58,11.56,200500,0.0017331022530331,0.0019614050569947,11.544,11.543234628839713,57.178133466261166,11.535,0.0196012888946062,11.574202577789212,11.495797422210789,0.0173542939615032,0.0172264349030246,-6239100.0,0.1538461538461542,0.04185978537726,0.5292843928814501,0.5977677896170973
2025-03-06,16:20:00,11.56,11.54,11.57,11.55,798400,-0.0008650519031141,0.0019674564816725,11.546,11.5444646963234,53.7279741804438,11.536,0.0198414770251701,11.57568295405034,11.49631704594966,0.0168113134153546,0.0171434106054906,-7037500.0,0.148717948717949,0.1666875443651091,0.2663130372378438,0.5818520681758942
2025-03-06,16:25:00,11.55,11.53,11.58,11.56,284000,0.0008658008658009,0.0019674252212937,11.549,11.54728929699187,56.74233921263403,11.537,0.0205452004899429,11.578090400979889,11.495909599020116,0.0169920401850056,0.0171131365213936,-6753500.0,0.1538461538461542,0.0592926635767672,0.4960681277283844,0.58714948986648
2025-03-06,16:30:00,11.56,11.55,11.58,11.57,271700,0.0008650519031141,0.0019612795807509,11.55,11.55141851572062,59.76411947407821,11.539,0.0217400915122605,11.58248018302452,11.49551981697548,0.0177377145465857,0.017238052126432,-6481800.0,0.1589743589743584,0.0567247066683368,0.7263884074544867,0.6090065260143452
2025-03-06,16:35:00,11.57,11.53,11.58,11.53,431900,-0.003457216940363,0.0021134207782902,11.547,11.54752424013505,45.20287841792695,11.5385,0.021830688202219,11.58216137640444,11.494838623595562,0.0149289099632472,0.0167762236937951,-6913700.0,0.1384615384615379,0.0901707795732598,-0.3834702927307912,0.5266754892059632
2025-03-05,17:00:00,11.35,11.34,11.37,11.36,258100,-0.0147441457068516,0.0039117217797221,11.529,11.513428923746858,20.556634062725976,11.53,0.0455377229397812,11.621075445879562,11.438924554120437,-0.0010031039976414,0.0132203581555077,-7171800.0,0.0512820512820511,0.0538853396801536,-2.262008572471495,0.059679943974225
2025-03-05,16:15:00,11.24,11.24,11.47,11.45,2927200,0.0079225352112675,0.0043649668386706,11.524,11.50189639215652,40.62737391561268,11.526,0.0489252921354612,11.623850584270922,11.428149415729075,-0.0062945325539196,0.0093173800136223,-4244600.0,0.097435897435897,0.6111319888095537,-0.7322155308631672,-0.09542119827685
2025-03-05,16:20:00,11.44,11.4,11.46,11.42,691800,-0.0026200873362445,0.0043838581808588,11.511,11.48700613903715,37.05503625103277,11.52,0.0541926388476975,11.628385277695395,11.411614722304604,-0.0127616685162017,0.0049015703076574,-4936400.0,0.0820512820512817,0.1444319178253789,-1.0044993301454184,-0.2849844068082868
2025-03-05,16:25:00,11.42,11.35,11.43,11.38,1120700,-0.0035026269702276,0.0043851567786439,11.492,11.467550477394033,32.629461507987344,11.514,0.0625257841552126,11.639051568310425,11.388948431689574,-0.0208739640021349,-0.0002535365543009,-6057100.0,0.0615384615384613,0.233976366445363,-1.3418169126885813,-0.5227701546010288
2025-03-05,16:30:00,11.38,11.38,11.42,11.41,354500,0.0026362038664322,0.0044320602536497,11.479,11.45708675423148,38.96038694162553,11.509,0.0667201539820018,11.642440307964002,11.375559692035996,-0.0245987087389512,-0.005122570991231,-5702600.0,0.0769230769230766,0.0740114409787465,-0.8592733818417142,-0.6319490194632295
2025-03-05,16:35:00,11.41,11.38,11.42,11.38,295400,-0.0026292725679227,0.0044576539324392,11.461,11.443070980734843,35.15824033196549,11.5025,0.0726835245214182,11.647867049042835,11.357132950957164,-0.0296297912679204,-0.0100240150465689,-5998000.0,0.0615384615384613,0.061672721199215,-1.1490732332306537,-0.7794189585738523
2025-03-05,16:40:00,11.38,11.35,11.39,11.36,803000,-0.0017574692442883,0.0044313410167908,11.442,11.427967166055785,32.69721334073692,11.494,0.0789670150993285,11.651934030198657,11.336065969801345,-0.034829302750527,-0.0149850725873605,-6801000.0,0.0512820512820511,0.1676479184934652,-1.3366528637767716,-0.9318258486079316
2025-03-05,16:45:00,11.36,11.36,11.38,11.36,132000,0.0,0.0044313410167908,11.422,11.415609499500183,32.69721319047113,11.4855,0.0838843188407802,11.65326863768156,11.31773136231844,-0.038506078951995,-0.0196892738602874,-6801000.0,0.0512820512820511,0.0275585619441312,-1.3366528752300395,-1.0395986707454694
2025-03-05,16:50:00,11.36,11.33,11.37,11.34,289800,-0.0017605633802816,0.0043654211505188,11.399,11.40186231777288,29.90532797921277,11.4745,0.0879279010865537,11.650355802173108,11.298644197826894,-0.0425433699479942,-0.0242600930778288,-7090800.0,0.0410256410256408,0.0605035700864336,-1.549450539912936,-1.1579388199924032
2025-03-05,16:55:00,11.34,11.32,11.36,11.35,501200,0.0008818342151675,0.0043799630186664,11.380999999999998,11.392432805450536,33.20169384243482,11.464,0.0897012585724784,11.643402517144958,11.284597482855045,-0.0444239441477307,-0.0282928632918092,-6589600.0,0.0461538461538459,0.1046390245939287,-1.2982013285179193,-1.2130617803356862
2025-03-05,17:05:00,11.36,11.33,11.38,11.38,4789800,0.0026431718061674,0.0044453886861119,11.383,11.390172295368618,42.54618458515712,11.456,0.0897012585724779,11.635402517144955,11.276597482855044,-0.0429979103253277,-0.0312338726985129,-1799800.0,0.0615384615384613,1.0,-0.5859636621254675,-1.1712622034556486
2025-03-05,17:50:00,11.39,11.38,11.41,11.39,413200,0.0008787346221441,0.0044085091346806,11.377,11.39014096893796,45.47227527873089,11.4505,0.0902321567140891,11.630964313428178,11.270035686571822,-0.0405929218852669,-0.0331056825358637,-1386600.0,0.0666666666666664,0.0862666499645079,-0.3629368472220683,-1.1007677329763148
2025-03-05,17:15:00,11.39,11.39,11.42,11.4,149800,0.0008779631255486,0.0042751393529932,11.375,11.391933520040148,48.49622394099603,11.443,0.0877256488929942,11.618451297785988,11.267548702214013,-0.037448353484816,-0.0339742167256541,-1236800.0,0.0717948717948715,0.0312747922669005,-0.1324512918503425,-1.0085948640413458
2025-03-05,17:20:00,11.4,11.39,11.41,11.41,135400,0.000877192982456,0.0042543625699629,11.378,11.3952183345783,51.59113856977339,11.435,0.0826851988283014,11.6003703976566,11.269629602343397,-0.033760177632784,-0.0339314089070801,-1101400.0,0.0769230769230766,0.028268403691177,0.1034432939087603,-0.9004878979566816
2025-03-05,17:25:00,11.4,11.38,11.41,11.38,202200,-0.0026292725679227,0.004255227384876,11.375,11.392451364654974,42.71407990342736,11.427,0.0796769794397607,11.586353958879522,11.26764604112048,-0.0328790121916426,-0.0337209295639926,-1303600.0,0.0615384615384613,0.0422147062507829,-0.5731666705102586,-0.874659378308421
2025-03-05,17:30:00,11.39,11.38,11.39,11.38,155800,0.0,0.004220809900104,11.375,11.390187480172251,42.71407958089202,11.418,0.0738134205456156,11.565626841091232,11.27037315890877,-0.0318139508096511,-0.0333395338131243,-1303600.0,0.0615384615384613,0.0325274541734519,-0.5731666950939225,-0.8434405429490348
2025-03-05,17:35:00,11.38,11.37,11.42,11.42,228100,0.0035149384885764,0.0043282017453361,11.381,11.395607938322753,56.1446499409628,11.4115,0.0669858586805464,11.545471717361092,11.277528282638908,-0.0274260656720812,-0.0321568401849157,-1075500.0,0.0820512820512817,0.0476220301473965,0.4505122142170502,-0.7148238585007269
2025-03-05,17:40:00,11.41,11.41,11.44,11.42,228000,0.0,0.0043175402523943,11.387,11.400042858627703,56.144649508861946,11.4045,0.0572597957605376,11.519019591521076,11.289980408478923,-0.0236757161691745,-0.0304606153817674,-1075500.0,0.0820512820512817,0.047601152448954,0.4505121812822961,-0.6048944725976642
2025-03-05,17:45:00,11.42,11.39,11.43,11.4,318600,-0.0017513134851138,0.0043104402491925,11.393,11.40003506614994,48.588176007795234,11.396,0.0419774375488782,11.479954875097755,11.312045124902244,-0.022063041018244,-0.0287811005090628,-1394100.0,0.0717948717948715,0.0665163472378805,-0.125442699592061,-0.5576241078315246
2025-03-05,17:10:00,11.37,11.37,11.42,11.39,201500,-0.0008771929824561,0.0042629007835431,11.397000000000002,11.398210508668132,45.08155474133904,11.389,0.0277014155065162,11.444402831013033,11.333597168986968,-0.0213458392217251,-0.0272940482515952,-1595600.0,0.0666666666666664,0.0420685623616852,-0.3927175909164545,-0.5366016529913052
2025-03-05,17:55:00,11.4,11.39,11.42,11.41,184200,0.0017559262510973,0.0026873976001696,11.4,11.400354052546652,52.92810716985539,11.3915,0.0271981036492861,11.445896207298572,11.337103792701429,-0.0189452299598169,-0.0256242845932396,-1411400.0,0.0769230769230766,0.0384567205311286,0.2053471238744553,-0.4662355439792684
2025-03-05,18:00:00,11.4,11.39,11.43,11.43,420600,0.0017528483786151,0.0020310068323908,11.404,11.405744224810896,59.57996952441762,11.3905,0.0252305161933017,11.440961032386603,11.340038967613395,-0.0152530690855616,-0.023550041491704,-990800.0,0.0871794871794868,0.0878115996492546,0.7123524868223546,-0.3580117698356539
2025-02-28,14:35:00,11.36,11.35,11.37,11.35,166600,-0.0069991251093612,0.0025004264001486,11.399,11.395608911208914,36.08563036056162,11.387,0.025772282132706,11.438544564265412,11.335455435734588,-0.0185682926845274,-0.0225536917302687,-1157400.0,0.0461538461538459,0.0347822456052444,-1.078387507492483,-0.4551868448741753
2025-02-28,14:40:00,11.35,11.35,11.41,11.41,1474400,0.0052863436123349,0.0026749912886948,11.399,11.398225472807292,52.43244981449532,11.3885,0.0262126927874631,11.440925385574928,11.336074614425074,-0.016167760829763,-0.0212765055501675,317000.0,0.0769230769230766,0.3078207858365694,0.167568089378985,-0.3848230048026137
2025-02-28,15:30:00,11.38,11.37,11.4,11.39,305100,-0.0017528483786152,0.0026387912635885,11.4,11.396729932296877,47.75910491921017,11.3875,0.0257262921011788,11.438952584202358,11.336047415797644,-0.0156981958628712,-0.0201608436127083,11900.0,0.0666666666666664,0.0636978579481398,-0.1886345495992071,-0.3710592240104513
2025-02-28,14:30:00,11.29,11.29,11.37,11.36,1744300,-0.0026338893766463,0.0026390257961666,11.398,11.390051762788351,41.36650415972864,11.3865,0.0264127162359227,11.439325432471843,11.333674567528154,-0.0175445686567563,-0.0196375886215179,-1732400.0,0.0512820512820511,0.3641696939329408,-0.6758789776230419,-0.4251796805765919
