abertura,minimo,maximo,fechamento,volume,retorno,volatilidade,SMA_10,EMA_10,MACD,Signal_Line,rsi,OBV,fechamento_lag1,retorno_lag1,volume_lag1,fechamento_lag2,retorno_lag2,volume_lag2,fechamento_lag3,retorno_lag3,volume_lag3,dia_da_semana_entrada,dia_da_semana_previsao,hora_num,minuto,mercado_aberto
0.5728643216080389,0.5897435897435885,0.5804878048780493,0.6010101010101003,0.03318944389102351,1.4458759565297636,0.5852431437714464,0.9460631418790415,0.6233234256166371,0.6397666331874023,0.8539146347708451,0.026758562867761,0.9786604947420827,0.9371688115064345,0.40354137021774567,0.06016476131745806,0.9394398183194549,0.42002782938802297,0.04639248612494663,0.9409538228614684,0.3711350965773842,0.044574103062789555,1,2,11,0,1
0.5979899497487429,0.6051282051282048,0.5756097560975615,0.5959595959595951,0.028841136568473983,-0.3649505586073463,0.585209374465253,0.9462152909851657,0.6220742918912947,0.5556066448586111,0.8017106246712777,-0.13379310859878502,0.9763498234692753,0.9401968205904616,0.5187356908041748,0.03318944389102351,0.9371688115064345,0.40354137021774567,0.06016476131745806,0.9394398183194549,0.42002782938802297,0.04639248612494663,1,2,11,5,1
0.6030150753768835,0.5897435897435885,0.5804878048780493,0.5858585858585856,0.07782679506032288,-0.7267643072001392,0.5850829983250352,0.9459109927729175,0.6191300449102668,0.4222944517447041,0.7314612308718583,-0.45001943717144316,0.9701145581157895,0.9394398183194549,0.43642175292071517,0.028841136568473983,0.9401968205904616,0.5187356908041748,0.03318944389102351,0.9371688115064345,0.40354137021774567,0.06016476131745806,1,2,11,10,1
0.5778894472361795,0.5897435897435885,0.5658536585365859,0.5757575757575752,0.04359375741188748,-0.7279314505982092,0.5560742699248542,0.9449980981361736,0.6147988870836798,0.2519919237490992,0.638871425284147,-0.743151480878561,0.9666219480833718,0.9379258137774412,0.41997494579806055,0.07782679506032288,0.9394398183194549,0.43642175292071517,0.028841136568473983,0.9401968205904616,0.5187356908041748,0.03318944389102351,1,2,11,15,1
0.5778894472361795,0.5589743589743588,0.5512195121951216,0.545454545454545,0.15683949211770473,-2.1798691600771525,0.7514963919124025,0.9437809052871816,0.6054885270628629,-0.06685205538181489,0.49666891254575557,-1.407301943528758,0.9540564062220904,0.9364118092354276,0.41992189147818687,0.04359375741188748,0.9379258137774412,0.41997494579806055,0.07782679506032288,0.9394398183194549,0.43642175292071517,0.028841136568473983,1,2,11,20,1
0.5427135678391952,0.5128205128205128,0.5268292682926834,0.5,0.1733472479167655,-3.2838543691586293,1.0752438090848262,0.9419551160136935,0.5892209316199652,-0.5895670065121171,0.2712130292846679,-1.982623705598836,0.9401683090928208,0.9318697956093868,0.3539218028834751,0.15683949211770473,0.9364118092354276,0.41992189147818687,0.04359375741188748,0.9379258137774412,0.41997494579806055,0.07782679506032288,1,2,11,25,1
0.5025125628140703,0.5025641025641017,0.4878048780487809,0.5,0.10579827016428696,-0.003718972120113259,1.0633543621704542,0.9399771776340815,0.5759110808030474,-0.9926753861813631,0.004712014358958949,-1.9826237117849792,0.9401683090928208,0.9250567751703255,0.3037384367990049,0.1733472479167655,0.9318697956093868,0.3539218028834751,0.15683949211770473,0.9364118092354276,0.41992189147818687,0.04359375741188748,1,2,11,30,1
0.5075376884422109,0.5025641025641017,0.4829268292682931,0.4949494949494948,0.07196053318153788,-0.37086269586567366,0.942985568462567,0.9383035374667175,0.5640600886226963,-1.3278563831483756,-0.28011036426891606,-2.0383867818586863,0.9344030322493195,0.9250567751703255,0.4528420969586984,0.10579827016428696,0.9250567751703255,0.3037384367990049,0.1733472479167655,0.9318697956093868,0.3539218028834751,0.15683949211770473,1,2,11,35,1
0.4974874371859297,0.5025641025641017,0.4780487804878053,0.4949494949494948,0.09251616779722657,-0.003718972120113259,0.9274005969347904,0.9367820464054776,0.5543638222933183,-1.5756228970016306,-0.5609110833075719,-2.0383867893648087,0.9344030322493195,0.9242997728993186,0.43615300751911407,0.07196053318153788,0.9250567751703255,0.4528420969586984,0.10579827016428696,0.9250567751703255,0.3037384367990049,0.1733472479167655,1,2,11,40,1
0.4974874371859297,0.5025641025641017,0.4780487804878053,0.4898989898989887,0.05116771816643739,-0.37116338687621514,0.9218125320512719,0.9354127044503614,0.5454693992391348,-1.7824540274652474,-0.8297473908072005,-2.1052787907999573,0.9303036176447115,0.9242997728993186,0.4528420969586984,0.09251616779722657,0.9242997728993186,0.43615300751911407,0.07196053318153788,0.9250567751703255,0.4528420969586984,0.10579827016428696,1,2,11,45,1
0.4924623115577882,0.48717948717948634,0.4731707317073175,0.47474747474747403,0.08631785335926506,-1.1069557682278188,0.8451908856254958,0.9335108406238115,0.5353088012952707,-2.015606820977319,-1.0946365892020653,-2.287794679420138,0.9233880724263694,0.9235427706283117,0.43613933914118996,0.05116771816643739,0.9242997728993186,0.4528420969586984,0.09251616779722657,0.9242997728993186,0.43615300751911407,0.07196053318153788,1,2,11,50,1
0.47236180904522573,0.4666666666666659,0.463414634146341,0.45454545454545414,0.08054646364024477,-1.4783274533597184,0.8132975698066554,0.9313807531380754,0.523151127838795,-2.2971002854477347,-1.366697548044586,-2.4752346011582995,0.9169349148256671,0.9212717638152913,0.40269275115089154,0.08631785335926506,0.9235427706283117,0.43613933914118996,0.05116771816643739,0.9242997728993186,0.4528420969586984,0.09251616779722657,1,2,11,55,1
0.4623115577889445,0.4615384615384608,0.43902439024390283,0.45454545454545414,0.3186123365431747,-0.003718972120113259,0.6577816883725829,0.9294028147584634,0.5132039404653144,-2.491758403159038,-1.6259409147082033,-2.475234606404814,0.9169349148256671,0.9182437547312641,0.38581147314546743,0.08054646364024477,0.9212717638152913,0.40269275115089154,0.08631785335926506,0.9235427706283117,0.43613933914118996,0.05116771816643739,1,2,12,0,1
0.4522613065326624,0.45128205128205057,0.4292682926829263,0.44444444444444375,0.12399791281248518,-0.7434545540115823,0.2815307483172544,0.9274248763788514,0.503143104135809,-2.6769153979486178,-1.87290000509604,-2.5631472405777425,0.9070005485310642,0.9182437547312641,0.4528420969586984,0.3186123365431747,0.9182437547312641,0.38581147314546743,0.08054646364024477,0.9212717638152913,0.40269275115089154,0.08631785335926506,1,2,12,5,1
0.4472361809045218,0.44102564102564035,0.4243902439024385,0.43434343434343337,0.05192669544455513,-0.7446762477883436,0.28162079275024354,0.9257512362114874,0.49298928229682915,-2.85251844179033,-2.10799018362358,-2.6417999926274884,0.9028403267876983,0.9167297501892504,0.4192162646500806,0.12399791281248518,0.9182437547312641,0.4528420969586984,0.3186123365431747,0.9182437547312641,0.38581147314546743,0.08054646364024477,1,2,12,10,1
0.43718592964824055,0.44615384615384546,0.4292682926829263,0.44949494949494895,0.07807978748636213,1.1095555450439687,0.4371112007720939,0.9249904906808674,0.48756495260083277,-2.866758535785805,-2.2991051536075324,-1.6230295098952212,0.9090958611874367,0.9152157456472368,0.4191607306578332,0.05192669544455513,0.9167297501892504,0.4192162646500806,0.12399791281248518,0.9182437547312641,0.4528420969586984,0.3186123365431747,1,2,12,15,1
0.4522613065326624,0.4564102564102557,0.44878048780487845,0.44949494949494895,0.10171876729440413,-0.003718972120113259,0.36510836684002423,0.9242297451502473,0.4831268646677449,-2.8455382777649496,-2.447462779083428,-1.623029522721258,0.9090958611874367,0.9174867524602572,0.5034477230013148,0.07807978748636213,0.9152157456472368,0.4191607306578332,0.05192669544455513,0.9167297501892504,0.4192162646500806,0.12399791281248518,1,2,12,20,1
0.4522613065326624,0.44615384615384546,0.434146341463415,0.44949494949494895,0.2079439621776323,-0.003718972120113259,0.3115268725037935,0.9235450741726894,0.4794957018133994,-2.7967775189682507,-2.555729667249005,-1.6230295375205304,0.9090958611874367,0.9174867524602572,0.4528420969586984,0.10171876729440413,0.9174867524602572,0.5034477230013148,0.07807978748636213,0.9152157456472368,0.4191607306578332,0.05192669544455513,1,2,12,25,1
0.4522613065326624,0.4615384615384608,0.44390243902439064,0.44949494949494895,0.07668832914314627,-0.003718972120113259,0.3255261756207737,0.9228604031951312,0.4765247503871173,-2.72699512291171,-2.6274320563933564,-1.6230295545966154,0.9090958611874367,0.9174867524602572,0.4528420969586984,0.2079439621776323,0.9174867524602572,0.4528420969586984,0.10171876729440413,0.9174867524602572,0.5034477230013148,0.07807978748636213,1,2,12,30,1
0.4522613065326624,0.4615384615384608,0.45853658536585407,0.46969696969696884,0.14491722404060528,1.4769728774415027,0.4953384338320273,0.9225561049828833,0.4779384289043822,-2.5200368350308433,-2.6405710644085936,-0.21432205753069675,0.9207062242440596,0.9174867524602572,0.4528420969586984,0.07668832914314627,0.9174867524602572,0.4528420969586984,0.2079439621776323,0.9174867524602572,0.4528420969586984,0.10171876729440413,1,2,12,35,1
0.4673366834170851,0.476923076923077,0.45365853658536626,0.46464646464646453,0.019006056006198313,-0.3726742602921024,0.31579583684397106,0.9224039558767593,0.47813396072472525,-2.3598395431897794,-2.6168512698853337,-0.4453097896442042,0.9191835121443257,0.9205147615442845,0.5201492497480595,0.14491722404060528,0.9174867524602572,0.4528420969586984,0.07668832914314627,0.9174867524602572,0.4528420969586984,0.2079439621776323,1,2,12,40,1
0.4623115577889445,0.4666666666666659,0.44878048780487845,0.45454545454545414,0.037110826494631814,-0.7422368822717997,0.3177161201998243,0.9224039558767593,0.47637171282653057,-2.2684792667911085,-2.5783535455323765,-0.8633194732618825,0.9162102964221333,0.9197577592732777,0.43607066003832423,0.019006056006198313,0.9205147615442845,0.5201492497480595,0.14491722404060528,0.9174867524602572,0.4528420969586984,0.07668832914314627,1,2,12,45,1
0.4572864321608039,0.4615384615384608,0.43902439024390283,0.45959595959595934,0.01853169520737473,0.36614881882553163,0.3523650135862516,0.9224800304298213,0.4758909878763369,-2.1409663759373343,-2.52030837681609,-0.5347613261238529,0.9176950040601433,0.9182437547312641,0.4192716158143766,0.037110826494631814,0.9197577592732777,0.43607066003832423,0.019006056006198313,0.9205147615442845,0.5201492497480595,0.14491722404060528,1,2,12,50,1
0.4572864321608039,0.4717948717948719,0.44390243902439064,0.45454545454545414,0.003209841405372927,-0.3732820943747464,0.3487283723097231,0.9226321795359453,0.47453655322330235,-2.047332520047281,-2.453864534023992,-0.7616168485968839,0.9174378405358123,0.9190007570022709,0.4696550131130033,0.01853169520737473,0.9182437547312641,0.4192716158143766,0.037110826494631814,0.9197577592732777,0.43607066003832423,0.019006056006198313,1,2,12,55,1
0.4572864321608039,0.4615384615384608,0.434146341463415,0.44444444444444375,0.009534652056354063,-0.7434545540115823,0.18679024396426372,0.9227843286420694,0.47150615093780157,-2.0116844173782553,-2.3930921635065485,-1.1626984967580662,0.9166739508551638,0.9182437547312641,0.4360430299939749,0.003209841405372927,0.9190007570022709,0.4696550131130033,0.01853169520737473,0.9182437547312641,0.4192716158143766,0.037110826494631814,1,2,13,0,1
0.4472361809045218,0.4564102564102557,0.434146341463415,0.44444444444444375,0.021425296080198598,-0.003718972120113259,-0.39253078072481973,0.9227082540890073,0.46902673088602587,-1.961122399787355,-2.333670161407902,-1.1626985202329527,0.9166739508551638,0.9167297501892504,0.4192162646500806,0.009534652056354063,0.9182437547312641,0.4360430299939749,0.003209841405372927,0.9190007570022709,0.4696550131130033,0.01853169520737473,1,2,13,5,1
0.4472361809045218,0.4564102564102557,0.4292682926829263,0.43939393939393856,0.01985990544408077,-0.37419760995427326,-0.3940658417137786,0.9225561049828833,0.46603700024078965,-1.929827193617865,-2.2794453915543467,-1.36436390078237,0.9150828307243271,0.9167297501892504,0.4528420969586984,0.021425296080198598,0.9167297501892504,0.4192162646500806,0.009534652056354063,0.9182437547312641,0.4360430299939749,0.003209841405372927,1,2,13,10,1
0.44221105527638116,0.44615384615384546,0.4195121951219516,0.42929292929292906,0.04964976361020192,-0.7452886091732319,-0.3750808881575213,0.9222518067706352,0.4616686285071223,-1.944359005418572,-2.2391707371734646,-1.7065568274433605,0.9111050303972352,0.9159727479182436,0.4360014138082638,0.01985990544408077,0.9167297501892504,0.4528420969586984,0.021425296080198598,0.9167297501892504,0.4192162646500806,0.009534652056354063,1,2,13,15,1
0.43216080402009993,0.4153846153846148,0.4146341463414638,0.4040404040404031,0.10505510491279667,-1.8607124755024183,-0.20049284869439182,0.9215671357930774,0.4532889349833873,-2.0857554631470254,-2.2371646472523627,-2.231434716951364,0.9026883089408031,0.91445874337623,0.41913289481791344,0.04964976361020192,0.9159727479182436,0.4360014138082638,0.01985990544408077,0.9167297501892504,0.4528420969586984,0.021425296080198598,1,2,13,20,1
0.4120603015075366,0.4205128205128199,0.409756097560976,0.42929292929292906,0.061983144379615135,1.8609927087491724,0.08947741555384307,0.9209585393685813,0.4512383932965198,-2.021182970388616,-2.2217619074825485,-0.6606736928286066,0.9076542252727138,0.9106737320211958,0.36842956676343264,0.10505510491279667,0.91445874337623,0.41913289481791344,0.04964976361020192,0.9159727479182436,0.4360014138082638,0.01985990544408077,1,2,13,25,1
0.43216080402009993,0.4205128205128199,0.409756097560976,0.4090909090909083,0.1249624464367598,-1.4893137748259748,0.13646146034215764,0.9201217192848994,0.4457162204139502,-2.0693523370753955,-2.2197325590547785,-1.194347279808913,0.8976425832392723,0.91445874337623,0.5376054689253466,0.061983144379615135,0.9106737320211958,0.36842956676343264,0.10505510491279667,0.91445874337623,0.41913289481791344,0.04964976361020192,1,2,13,30,1
0.4120603015075366,0.4051282051282046,0.39024390243902385,0.3939393939393936,0.06395964770804674,-1.1216167223289433,0.09261586088993137,0.9192088246481553,0.4383147362468618,-2.1749279844990337,-2.2406685133977593,-1.504495985219033,0.8925183149835125,0.9114307342922027,0.38531207280248503,0.1249624464367598,0.91445874337623,0.5376054689253466,0.061983144379615135,0.9106737320211958,0.36842956676343264,0.10505510491279667,1,2,13,35,1
0.39698492462311474,0.39999999999999947,0.39024390243902385,0.3989898989898979,0.049792071849849,0.36984441706984006,0.10995733363878317,0.9182959300114113,0.4332200907130277,-2.202775732335587,-2.263367791211609,-1.2397016849048719,0.8965075166491212,0.9091597274791823,0.40202631466175015,0.06395964770804674,0.9114307342922027,0.38531207280248503,0.1249624464367598,0.91445874337623,0.5376054689253466,0.061983144379615135,1,2,13,40,1
0.40201005025125536,0.4153846153846148,0.40487804878048816,0.41414141414141437,0.20856063121610297,1.1160388409010473,0.18316012755818104,0.9176873335869153,0.4319350870848764,-2.108657605352022,-2.261416026464515,-0.5152577868914866,0.9132168116536881,0.9099167297501891,0.4698230022835734,0.049792071849849,0.9091597274791823,0.40202631466175015,0.06395964770804674,0.9114307342922027,0.38531207280248503,0.1249624464367598,1,2,13,45,1
0.4170854271356781,0.4153846153846148,0.40000000000000036,0.4090909090909083,0.06797590247141977,-0.3760423168646863,0.16437282727042077,0.9171548117154812,0.4299226062407886,-2.0415559293669827,-2.2455163102734463,-0.673192632988351,0.9077707722886668,0.9121877365632096,0.5037424313060578,0.20856063121610297,0.9099167297501891,0.4698230022835734,0.049792071849849,0.9091597274791823,0.40202631466175015,0.06395964770804674,1,2,13,50,1
0.4120603015075366,0.4153846153846148,0.40000000000000036,0.3989898989898979,0.036857834068592575,-0.7489841389259699,0.09578236997131503,0.9164701407379233,0.42635380252624167,-2.0267609772295496,-2.2296351479198377,-0.9756940818738514,0.9048178256127271,0.9114307342922027,0.4359175597842766,0.06797590247141977,0.9121877365632096,0.5037424313060578,0.20856063121610297,0.9099167297501891,0.4698230022835734,0.049792071849849,1,2,13,55,1
0.40201005025125536,0.4102564102564097,0.39512195121951255,0.3989898989898979,0.046629666524358425,-0.003718972120113259,0.09578236997131503,0.9158615443134273,0.42343387221433826,-1.9923650854415222,-2.209580494515157,-0.9756941003830129,0.9048178256127271,0.9099167297501891,0.4189649087607343,0.036857834068592575,0.9114307342922027,0.4359175597842766,0.06797590247141977,0.9121877365632096,0.5037424313060578,0.20856063121610297,1,2,14,0,1
0.40703517587939597,0.38974358974358925,0.39024390243902385,0.3787878787878789,0.10176620337428649,-1.4967293894816456,0.18489069465719532,0.9151007987828073,0.41720038136582893,-2.0645054971613783,-2.2089517546084525,-1.5150391438469293,0.8966646017575797,0.9099167297501891,0.4528420969586984,0.046629666524358425,0.9099167297501891,0.4189649087607343,0.036857834068592575,0.9114307342922027,0.4359175597842766,0.06797590247141977,1,2,14,5,1
0.3819095477386929,0.3743589743589739,0.3658536585365857,0.3686868686868685,0.08886358964628496,-0.752716685671245,0.1928927083292826,0.9145682769113732,0.41017802401130243,-2.1585418152452425,-2.228542468733302,-1.722945730998369,0.8895450992613199,0.9068887206661619,0.38497498449555334,0.10176620337428649,0.9099167297501891,0.4528420969586984,0.046629666524358425,0.9099167297501891,0.4189649087607343,0.036857834068592575,1,2,14,10,1
0.3768844221105523,0.37948717948717814,0.3707317073170735,0.3686868686868685,0.1451544044400171,-0.003718972120113259,0.00796250495796276,0.9136553822746292,0.40443245890305235,-2.207910812228757,-2.2547642207496756,-1.7229457436080013,0.8895450992613199,0.9053747161241483,0.41879524003854063,0.08886358964628496,0.9068887206661619,0.38497498449555334,0.10176620337428649,0.9099167297501891,0.4528420969586984,0.046629666524358425,1,2,14,15,1
0.3768844221105523,0.37948717948717814,0.3609756097560979,0.3686868686868685,0.020033837736982748,-0.003718972120113259,0.015942875274103745,0.9130467858501333,0.39973154199630123,-2.221721435165231,-2.278692680031881,-1.7229457581575773,0.8895450992613199,0.9053747161241483,0.4528420969586984,0.1451544044400171,0.9053747161241483,0.41879524003854063,0.08886358964628496,0.9068887206661619,0.38497498449555334,0.10176620337428649,1,2,14,20,1
0.37185929648241167,0.3589743589743586,0.3560975609756101,0.3535353535353529,0.15013519282766472,-1.1290942992534578,0.042565089737713994,0.9124381894256371,0.3930019945367027,-2.298641438931503,-2.31427173480444,-2.05124290505803,0.8775166871257352,0.9053747161241483,0.4528420969586984,0.020033837736982748,0.9053747161241483,0.4528420969586984,0.1451544044400171,0.9053747161241483,0.41879524003854063,0.08886358964628496,1,2,14,25,1
0.35678391959798894,0.3641025641025637,0.3560975609756101,0.3737373737373737,0.10465980424711036,1.500554725841889,0.20920244694649848,0.9120578166603273,0.3913404581176181,-2.2115024521538604,-2.3241150962036317,-0.7116944703084047,0.8859017381973977,0.9031037093111278,0.40168640976344094,0.15013519282766472,0.9053747161241483,0.4528420969586984,0.020033837736982748,0.9053747161241483,0.4528420969586984,0.1451544044400171,1,2,14,30,1
0.3768844221105523,0.37948717948717814,0.3707317073170735,0.3838383838383832,0.07256139019338109,0.745904470515008,0.2670777025564392,0.9116013693419552,0.3919032477077522,-2.057570850651491,-2.299097638804992,-0.21003015682353796,0.8917151540257493,0.9061317183951552,0.5212211993733717,0.10465980424711036,0.9031037093111278,0.40168640976344094,0.15013519282766472,0.9053747161241483,0.4528420969586984,0.020033837736982748,1,2,14,35,1
0.3869346733668335,0.39487179487179436,0.38536585365853604,0.3939393939393936,0.23980519583194979,0.7446540560986294,0.30275453821294196,0.9113731456827693,0.3942859403963359,-1.8530630592818884,-2.2353843923475294,0.22979154032727472,0.9109276762425242,0.9076457229371687,0.48691739736834616,0.07256139019338109,0.9061317183951552,0.5212211993733717,0.10465980424711036,0.9031037093111278,0.40168640976344094,0.15013519282766472,1,2,14,40,1
0.39698492462311474,0.38461538461538414,0.3804878048780491,0.3737373737373737,0.06750154167259617,-1.4979725288799715,0.383550358121615,0.9109927729174592,0.39239095927549883,-1.793512404676283,-2.1716889950923437,-0.553609487807439,0.9055196413392266,0.9091597274791823,0.48686055783471993,0.23980519583194979,0.9076457229371687,0.48691739736834616,0.07256139019338109,0.9061317183951552,0.5212211993733717,0.10465980424711036,1,2,14,45,1
0.3819095477386929,0.38974358974358925,0.3804878048780491,0.3838383838383832,0.07637208861059722,0.745904470515008,0.4307263252480673,0.9107645492582732,0.3927627486551071,-1.6659590126815855,-2.0934770337594544,-0.11329512397203687,0.9116383596767594,0.9061317183951552,0.3849184756591966,0.06750154167259617,0.9091597274791823,0.48686055783471993,0.23980519583194979,0.9076457229371687,0.48691739736834616,0.07256139019338109,1,2,14,50,1
0.3869346733668335,0.39487179487179436,0.38536585365853604,0.3989898989898979,0.03094413610992521,1.1188405702080009,0.49391410982796335,0.9110688474705213,0.3959502826834109,-1.4562054253704775,-1.9860872610496019,0.44639218328630437,0.9141175173965423,0.9076457229371687,0.48691739736834616,0.07637208861059722,0.9061317183951552,0.3849184756591966,0.06750154167259617,0.9091597274791823,0.48686055783471993,0.23980519583194979,1,2,14,55,1
0.40201005025125536,0.4051282051282046,0.39024390243902385,0.3989898989898979,0.05866261878785004,-0.003718972120113259,0.3338447664246551,0.9115252947888931,0.39855826507020353,-1.2755662217153474,-1.8615764086643916,0.4463921550322563,0.9141175173965423,0.9099167297501891,0.5038697882727308,0.03094413610992521,0.9076457229371687,0.48691739736834616,0.07637208861059722,0.9061317183951552,0.3849184756591966,0.06750154167259617,1,2,15,0,1
0.40201005025125536,0.4102564102564097,0.38536585365853604,0.3989898989898979,0.023085558876081148,-0.003718972120113259,0.13199701650789883,0.9119817421072651,0.40069206884121833,-1.119795999028978,-1.7286827031630512,0.44639212243143284,0.9141175173965423,0.9099167297501891,0.4528420969586984,0.05866261878785004,0.9099167297501891,0.5038697882727308,0.03094413610992521,0.9076457229371687,0.48691739736834616,0.07637208861059722,1,2,15,5,1
0.40201005025125536,0.4051282051282046,0.39024390243902385,0.4090909090909083,0.06432332432047816,0.7427862365606753,0.04995486357381015,0.9125903385317613,0.4043601367687035,-0.9245345853828479,-1.5806442267327745,0.8528790386120627,0.9192709224062905,0.9099167297501891,0.4528420969586984,0.023085558876081148,0.9099167297501891,0.4528420969586984,0.05866261878785004,0.9099167297501891,0.5038697882727308,0.03094413610992521,1,2,15,10,1
0.4120603015075366,0.4153846153846148,0.409756097560976,0.42424242424242387,0.1859178090855905,1.1141787780887615,0.03473644965123146,0.9136553822746292,0.41024462597254185,-0.6701826839834945,-1.4078634620484287,1.3317780428296253,0.9341661377712411,0.9114307342922027,0.486775653190272,0.06432332432047816,0.9099167297501891,0.4528420969586984,0.023085558876081148,0.9099167297501891,0.4528420969586984,0.05866261878785004,1,2,15,15,1
0.43216080402009993,0.4205128205128199,0.409756097560976,0.41919191919191867,0.22922695001818383,-0.37542537677388127,0.04307272556254607,0.9143400532521873,0.4140980938091712,-0.4939346026455623,-1.231978112295872,1.0056303019310275,0.9158011150509071,0.9137017411052232,0.5036578792556488,0.1859178090855905,0.9114307342922027,0.486775653190272,0.06432332432047816,0.9099167297501891,0.4528420969586984,0.023085558876081148,1,2,15,20,1
